"","X2_3","X2_5","X2_7","X2_9","X2_11","X2_13","X2_15"
"CHOYP_CEL.2.3|m.27351",0,1,0,0,0,0,0
"CHOYP_BN6_64710.1.1|m.52168",0,0,0,0.5,0,0,0.5
"CHOYP_BRAFLDRAFT_57175.1.1|m.7616",0,0,0,0,0,0,0
"CHOYP_CLCN3.1.1|m.21245",0.5,0,1,0,0,0,0
"CHOYP_DGRI_GH22804.1.1|m.12160",0,0.5,0,0,0,0,0
"CHOYP_LOC578979.1.1|m.10409",0,0,0,0,0,0,0
"CHOYP_CEP164.1.1|m.40330",0,0,0.5,0,0,0,0
"CHOYP_SORBIDRAFT_04G037735.1.1|m.52863",0,0,0.5,0,0,0,0
"CHOYP_VMA5A.1.1|m.24860",0,0,0.5,0,0.5,0,0
"CHOYP_BRAFLDRAFT_277055.2.2|m.18714",0.5,1,0,0,0,0,0
"CHOYP_BRAFLDRAFT_279949.1.1|m.54415",0.5,0,0,0,0,0,0
"CHOYP_contig_011170|m.12887",0,0,0,0,0,0,0
"CHOYP_YG31B.2.3|m.9011",0,0,0,0,0,0.5,0.5
"CHOYP_LOC100061302.1.1|m.47172",0.5,0,0,0,0,0,0.5
"CHOYP_POPTRDRAFT_655879.1.1|m.46190",0,0,0,0.5,0,0,0.5
"CHOYP_BRAFLDRAFT_65562.1.1|m.14267",0,0,0,0,0,0,0
"CHOYP_NEK9.1.1|m.19497",0,0,0,0,0,0,0
"CHOYP_INO80.1.2|m.1270",0,0.5,0.5,0,0,0,0
"CHOYP_BRAFLDRAFT_208197.5.21|m.21756",0,0,0,0,0,0,0.5
"CHOYP_GADL1.1.1|m.14433",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_89744.1.1|m.29497",0,0,0,0,0.5,0,1
"CHOYP_NEMVEDRAFT_V1G246686.1.1|m.53126",0.5,0,0.5,0,0,0,0
"CHOYP_contig_014469|m.16593",0.5,0,0,0,0,0,0
"CHOYP_FUTSC.1.4|m.10187",0,0,0,0,0,0.5,0.5
"CHOYP_TRIADDRAFT_57018.1.2|m.10706",0,0.5,0,0.5,0,0,0
"CHOYP_AGAP_AGAP007368.1.1|m.8474",0.5,0,0,0,0,0,0
"CHOYP_DOME.2.2|m.62360",0.5,0,0,0,0,0,0
"CHOYP_ENS.1.3|m.25925",0,0,0,1,0,0,0
"CHOYP_ENTPD4.1.1|m.15533",0,0,0,1,0,0,0
"CHOYP_ER.1.2|m.14189",0,0,0,0,0,0,0
"CHOYP_FCHO2.1.1|m.46242",0.5,0.5,0,0,0,0,0
"CHOYP_HVCN1.1.4|m.8888",0,0,1.5,0,0,0,0
"CHOYP_INVS.2.6|m.8331",0,0,0,0,0,0,0
"CHOYP_LOC100199379.1.2|m.59875",0,0,0,0.5,1,0,0
"CHOYP_LOC100367001.1.1|m.55663",0,0,0,0,0,0,0
"CHOYP_LOC100372290.2.2|m.40459",0,0,0,0,0,0,0
"CHOYP_LOC100372616.2.3|m.5692",0,0,0,0,0,0,0.5
"CHOYP_LOC100373083.1.2|m.19986",0,0,1,0.5,0,0,0
"CHOYP_LOC100373898.1.1|m.24900",0.5,0,0.5,0,0,0.5,0
"CHOYP_ATS20.2.2|m.52571",0,0,0,0,0,0,0
"CHOYP_LOC100374839.1.1|m.63735",0,0,0,0,0,0,0
"CHOYP_LOC100375831.1.1|m.24502",0,0,0,0,0,0,0.5
"CHOYP_LOC100633059.1.1|m.20098",0,0,0,0,0,0,0
"CHOYP_LOC100645183.1.1|m.53488",0,0,0,0,0,0,0.5
"CHOYP_LOC100695307.1.1|m.51209",0,0,0,0.5,0,0,0
"CHOYP_LOC101173065.1.1|m.11998",0,0,0,0,0,0.5,0
"CHOYP_LOC576341.1.2|m.9414",0.5,0.5,0,0,0,0,0
"CHOYP_LOC579946.17.24|m.53406",0,0,0,0,0,0,0
"CHOYP_LOC585963.1.2|m.36775",0,0,0.5,0,0,0,0
"CHOYP_LOC587946.1.1|m.5037",0,0,0.5,0,0,0,0
"CHOYP_LOC591426.1.1|m.19353",0,0,0,0,0,0,0
"CHOYP_LOC755594.2.6|m.51265",0,0,0,0,0,0,0
"CHOYP_LOC755594.4.6|m.53187",0,0,0,0,0,0,0
"CHOYP_LRP1B.1.2|m.7346",0.5,0,0.5,0,0,0,0
"CHOYP_BRAFLDRAFT_117849.2.3|m.4489",0,0,0,0,0,0,0
"CHOYP_PHUM_PHUM035190.1.1|m.16675",0,0,0,0,0,0,0
"CHOYP_PHUM_PHUM068980.4.5|m.56739",0,0,0,0,0,0,0.5
"CHOYP_PHUM_PHUM378040.1.1|m.15341",0,0,0,0.5,0,0.5,0.5
"CHOYP_PIF.5.6|m.44293",0,0.5,0.5,0,0,0,0.5
"CHOYP_PRPF3.1.1|m.736",0,0,0,0,0,0,0
"CHOYP_PTPRK.17.20|m.60780",0,0,0,0,0,0,0
"CHOYP_PTPRT.26.45|m.52045",0,0.5,0,0.5,0,0,0
"CHOYP_SRCR12.1.1|m.53668",0,0,0,0,1,0,0
"CHOYP_TAB3.1.1|m.25766",0,0,0,0,0,0.5,0
"CHOYP_TBB4B.3.7|m.22777",0,0,1.5,0,0,0,0
"CHOYP_BRAFLDRAFT_124878.1.1|m.55561",0,0,0.5,0,0,0,0
"CHOYP_WDR17.1.1|m.17546",0,0,0,0,0,0,0
"CHOYP_XFIN.1.4|m.606",0.5,0.5,0,0,0,0.5,0
"CHOYP_Y022.1.1|m.30669",0,0.5,0.5,0,0,0,0
"CHOYP_contig_014109|m.16087",0.5,0.5,0,0,0.5,0,0
"CHOYP_contig_025014|m.28472",0,0,0,0,0,0,0
"CHOYP_contig_030528|m.34754",0,0,0,0,0,0,0
"CHOYP_contig_038058|m.42964",0,0,0,0,0,0,0
"CHOYP_contig_046530|m.54559",0,0,0,0,0,0,0
"CHOYP_contig_048274|m.57147",0,0,0.5,0,0.5,0,0
"CHOYP_contig_048930|m.58050",0,0,0,0,0,0.5,0
"CHOYP_contig_050388|m.59942",0,0.5,0.5,0,0,0,0
"CHOYP_contig_055335|m.66005",0,0.5,0,0,0,0,0
"CHOYP_AATF.1.1|m.34004",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_117292.1.1|m.19637",0,0,0,0,0,0,0
"CHOYP_SACS.14.17|m.61817",0,0.5,0,0,0,0,0
"CHOYP_BRAFLDRAFT_215789.1.1|m.60401",0,0.5,0,0,0,0,0
"CHOYP_BRAFLDRAFT_69798.11.22|m.42042",0,0,0,0.5,0,0,0
"CHOYP_LOC100373444.7.79|m.3209",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_129108.1.2|m.2456",0,0,0,0,0,0,0.5
"CHOYP_BRAFLDRAFT_129048.1.1|m.1769",0,0,0,0,0,0,0.5
"CHOYP_VWDE.5.13|m.28163",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_84207.2.2|m.36438",0,0,1,0,0,0,0
"CHOYP_BRAFLDRAFT_205939.3.3|m.64021",0,0,0,0.5,0,0,0
"CHOYP_CALM.37.50|m.52385",0,0,0,0,0,0,0
"CHOYP_CALM.32.50|m.48894",0,0,0,0,0,0,0
"CHOYP_CASP7.8.23|m.23670",0,0,0,0,0,0,0
"CHOYP_LOC100907845.2.3|m.23111",0,0,0,0,0,0,0
"CHOYP_contig_005659|m.6448",0,0,0,0,0,0,0
"CHOYP_contig_037938|m.42800",0,0,0,0,0,0,0
"CHOYP_EF1A2.1.3|m.30022",0,0,0,0,0,0,0
"CHOYP_LOC664087.1.1|m.19351",0,0,0,0,0,0,0.5
"CHOYP_BRAFLDRAFT_202783.1.2|m.21505",0,0,0,0,0,0,0
"CHOYP_HMCN1.39.44|m.61047",0,0,0,0,0,0,0
"CHOYP_HSPA12A.27.27|m.65384",0,0.5,0,0.5,0,0,0
"CHOYP_ISCW_ISCW013810.2.2|m.19882",0,0,0,0,0,0,0.5
"CHOYP_LOC100123521.1.2|m.20656",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_212438.1.1|m.29117",0,0.5,0,0,0,0,0
"CHOYP_AGAP_AGAP006590.1.1|m.42108",0,0,0.5,0,0,0,0
"CHOYP_RS3A.4.15|m.15366",0,0,0,0,0,1,0
"CHOYP_LOC100374741.54.83|m.47294",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_241726.4.22|m.3766",0,0,0,0,0,1,0
"CHOYP_LOC100373146.1.2|m.13310",0,0,0,0,0,0,1
"CHOYP_LOC100533444.1.1|m.33578",0,0,0,0,0.5,0,0
"CHOYP_TRIADDRAFT_51343.2.2|m.65118",0,0,0,0,0.5,0,0
"CHOYP_TPC2.1.2|m.19378",0,0,0.5,0,0,0,0
"CHOYP_LOC100213744.7.19|m.33062",0,0,0,0,0,0,0.5
"CHOYP_LOC100369333.14.32|m.32582",0,0,0,0,0,0,0
"CHOYP_PTPRB.4.4|m.66782",0,0,0,0,0,0,0
"CHOYP_LOC583072.4.25|m.20255",0,0,0,0,1,0,0.5
"CHOYP_LOC581927.10.27|m.32671",0.5,0,0,0,0,0,0
"CHOYP_LOC590657.1.1|m.634",0,0,0,0,0,0,0
"CHOYP_LOC656615.1.1|m.66274",0.5,0,0,0,0,0.5,0
"CHOYP_LOC752884.1.1|m.4412",0,0,0,0,0,0,0
"CHOYP_TACC3.3.3|m.16099",0,0,0,0,0,0,0
"CHOYP_MEG10.67.91|m.52967",0,0.5,0,0,0,0,0.5
"CHOYP_MEG10.79.91|m.59237",0,0.5,0,0,0,0,0
"CHOYP_LOC100490321.2.2|m.54266",0,0.5,0,0,0,0,0
"CHOYP_MEGF6.15.59|m.24311",1.5,0,0,0,0,0,0
"CHOYP_PAT3.1.4|m.21678",0,0.5,0,0,0,0,0
"CHOYP_contig_015023|m.17360",0,0,0,0,0,0,0
"CHOYP_ACTA.1.2|m.13068",2,0,0,0,0,0,0
"CHOYP_TRIADDRAFT_19804.1.1|m.8993",0,0,0,0,0,0,0
"CHOYP_LOC100533357.1.2|m.56849",0,0,0,0,0,1.5,0
"CHOYP_LOC575944.3.5|m.24887",0,0,0.5,0,0,0,0
"CHOYP_LOC574943.1.1|m.56446",0,0,0,0,0,0,0
"CHOYP_RPL10.1.2|m.4994",0,0,0,0,0.5,1.5,0
"CHOYP_RNF213.1.4|m.3458",1,0,0.5,0,0,0,0
"CHOYP_CRE_13958.1.1|m.31239",0,0,0,0.5,0,0,0
"CHOYP_TVAG_098350.1.1|m.14015",0.5,0,0.5,0,0,0.5,0
"CHOYP_contig_016540|m.19484",0,0,0,0,0.5,0,0
"CHOYP_contig_018768|m.22023",0.5,0,0.5,0,0,0.5,0
"CHOYP_contig_033147|m.37856",0.5,0,0,0,0,0,0
"CHOYP_LOC100182237.2.2|m.33734",0,0,0,0,0,0.5,0.5
"CHOYP_EHI_072050.7.8|m.61373",1,0,0,0,0,0,0
"ALBU_BOVIN",0,0.5,0,0,0,0,0
"CHOYP_ARH.2.2|m.25884",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_117849.3.3|m.5503",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_120041.1.1|m.6386",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_124260.1.1|m.8355",0,0,0,0,0,0.5,0
"CHOYP_BRAFLDRAFT_215413.1.1|m.2004",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_74879.1.6|m.21111",0,0,0,0,0,0.5,0
"CHOYP_CSKI2.1.1|m.29327",1,0,0,0,0,0,0
"CHOYP_DTNBP1.1.1|m.66644",0,0,0,0,0,0,0.5
"CHOYP_LDBPK_300810.1.1|m.29406",0,0.5,0,0,0,0,0
"CHOYP_LOC100122208.1.1|m.58545",0,0,1,0.5,0,0,0
"CHOYP_LOC100372012.1.1|m.36569",0,0.5,0,0,0.5,0,0
"CHOYP_LOC100533245.3.6|m.31983",0,0.5,0,0,0.5,0,0
"CHOYP_LOC100559294.1.1|m.8325",0,0,2,0,0,0,0
"CHOYP_LOC100698638.1.1|m.45171",0.5,0,0,0.5,0,0,0
"CHOYP_LOC584058.1.1|m.59244",0,0.5,0,0,0,0,0
"CHOYP_MIB1.3.4|m.57545",0,0.5,0,0,0,0,0
"CHOYP_NEMVEDRAFT_V1G241267.1.1|m.7467",0.5,0.5,0.5,0,0,0,0
"CHOYP_PK3C3.1.1|m.13959",0,0,0,0,0.5,0,0
"CHOYP_PTPRG.2.3|m.61939",0,0.5,0,0,0,0,0
"CHOYP_contig_039595|m.44817",0,0,0,0,0,0.5,0
"CHOYP_BRAFLDRAFT_118709.3.4|m.52468",0,0,0,0,0,0.5,0
"CHOYP_AGAP_AGAP004861.2.2|m.54567",0,0,0,0,0.5,0,0.5
"CHOYP_APLA.1.2|m.191",0,0,0.5,0.5,0,0,0
"CHOYP_ISCW_ISCW021545.1.1|m.25379",0.5,0,0,0,0,0.5,0
"CHOYP_LOC100875705.1.1|m.10980",0,0,0,0,0,0,0.5
"CHOYP_LOC101071230.1.1|m.22193",0,0,0,0,0,0,0
"CHOYP_PCDH9.4.5|m.58558",0,0,0,0,0,0,0
"CHOYP_TVAG_087500.4.4|m.60594",0,0,0,0,0,0,0
"CHOYP_LOC100373653.3.3|m.56289",0,0.5,0,0,0,0,0
"CHOYP_MYBX.3.4|m.53061",0,0,0,0,0,1,0.5
"CHOYP_NFX1.1.2|m.13487",0,0,0,0,1,0,0
"CHOYP_COL6A6.1.2|m.39071",0,0,0,0,0,0,0
"CHOYP_ISCW_ISCW005083.2.2|m.40343",0,0.5,0,0,0,0,0
"CHOYP_MABP1.1.2|m.21698",0,0.5,0,0,0,0,0
"CHOYP_TRNT1.1.1|m.1512",0,0,0,0,0,0.5,1
"CHOYP_BRAFLDRAFT_128562.2.4|m.33663",0,0,0,0,0,0,0
"CHOYP_NEMVEDRAFT_V1G238894.7.11|m.61041",0.5,0,0,0,0,0,0
"CHOYP_AFUA_1G01020.7.50|m.19296",0,0,0.5,0,0,0,0
"CHOYP_LOC100749745.1.1|m.11523",0.5,0,1,0,0,0,0
"CHOYP_PHC2.1.1|m.48379",0,0,0,0,0,0,0
"CHOYP_SRAP.14.18|m.50950",0,0,0,0,0,0,0.5
"CHOYP_BCL3.2.2|m.57487",0,0,2,0,0,0,0
"CHOYP_HD.1.1|m.56119",0,0,0,0,0,0.5,0
"CHOYP_HVCN1.2.4|m.29334",0,0,0,1,0,0,0
"CHOYP_LOC100635487.1.1|m.21915",0,0,0,0,0,0,0
"CHOYP_NEMVEDRAFT_V1G169538.1.2|m.18155",0,0,0.5,0,0,0,0.5
"CHOYP_contig_048267|m.57131",0,0,0,0,0,0,0
"CHOYP_DMOJ_GI18925.1.1|m.37775",0,0.5,0,0,0,0,0
"CHOYP_LOC100727159.1.1|m.60272",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_128345.1.1|m.9897",0,0,0,0,0,0,0
"CHOYP_LOC100375476.1.1|m.33187",0,0.5,0,0,0,0,0
"CHOYP_LOC100899882.1.3|m.27725",0,0,0,0,0,0,0
"CHOYP_LOC659964.1.1|m.25995",1,0,0,0,0,0,0
"CHOYP_NEMVEDRAFT_V1G240887.2.2|m.37649",0,0,1,0,0,0,0
"CHOYP_FYV1.1.1|m.41923",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_67999.1.1|m.44535",0,0,0,0,0,0,0
"CHOYP_contig_004202|m.4814",0,0,0,0,0,0,0
"CHOYP_OCTC.1.1|m.31819",0,0,0,0,0,0,0
"CHOYP_FACE1.1.1|m.13875",0,0,1,0,0,0,0
"CHOYP_LOC100642984.1.1|m.28915",0,0,0,0,0,0.5,0
"CHOYP_MYBV.1.1|m.62683",0,0,0,0,0,0,0
"CHOYP_MED17.1.1|m.1678",0.5,0,0,0,0,0,0.5
"CHOYP_LOC756946.1.1|m.49284",0.5,0,0,0,0,0,0
"CHOYP_VAC14.1.1|m.31290",0.5,0,0,0,0,0,0
"CHOYP_contig_026644|m.30335",1,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_118619.2.2|m.4663",0,0,0,0,0,0,0
"CHOYP_NEUFC.1.1|m.44515",0,0,0.5,0,0.5,1,0
"CHOYP_WDR74.1.1|m.19017",0.5,0,0,0,0,0,0
"CHOYP_LOC100158931.1.1|m.8283",0,0,1.5,0,0,0,0
"CHOYP_PPR37.1.1|m.27483",0,0,0.5,0,0,0,0
"CHOYP_ABCA3.2.6|m.4295",0,0,0,0,0,0,0.5
"CHOYP_contig_034695|m.39383",0,0,0,0,0,0,0
"CHOYP_INT7.1.1|m.14480",0.5,0,0,0,0,0,0
"CHOYP_contig_047916|m.56635",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_74469.3.3|m.53818",0,0,0.5,0,0,0,0
"CHOYP_GIGA5.3.4|m.17227",0,0,0,0,0,0,0
"CHOYP_SACS.6.17|m.35149",0.5,0,0.5,0,0,0,0
"CHOYP_SMP_173720.2.3|m.52988",0.5,0,0,0,0,0,0
"CHOYP_YG31B.1.3|m.6174",0,0,0,0,0,0,0
"CHOYP_MEGF6.11.59|m.24279",0,0.5,0,0,0.5,0,0
"CHOYP_MYS3.1.2|m.31829",0.5,0,0,0,0,0,0
"CHOYP_CHCHD1.1.1|m.25210",0,0,0,0,0,0,0
"CHOYP_contig_012962|m.14885",0,0,0,0,0,0,0
"CHOYP_ALKB8.1.2|m.27789",0.5,0,0,0,0,0,0.5
"CHOYP_BRAFLDRAFT_81321.6.10|m.48025",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_279143.1.1|m.50630",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_92084.1.1|m.10643",0.5,0,0,0,0,0,0
"CHOYP_CLSTN1.1.1|m.55323",0,0,0,0.5,0,0,0
"CHOYP_LOC100372921.2.2|m.56247",0,0,0,0,0,0,0
"CHOYP_contig_031802|m.36287",0,0,0,0,0,0,0.5
"CHOYP_BLIMP-1.1.1|m.55502",0,0,0,0.5,0.5,0,0
"CHOYP_BRAFLDRAFT_118819.1.2|m.29565",0,0,0,0,0,0.5,0.5
"CHOYP_BRAFLDRAFT_60200.1.3|m.22201",0,0.5,0,0,0.5,0,0
"CHOYP_MEG11.15.25|m.46952",0,0,0.5,0,0,0,0
"CHOYP_LOC658640.1.2|m.36016",0,0,0,0.5,0,0,0
"CHOYP_BRAFLDRAFT_80496.8.10|m.49028",0,0,0.5,0,0,0.5,0
"CHOYP_BRAFLDRAFT_119617.1.1|m.50138",0,0,0,0.5,0,0,0
"CHOYP_BRAFLDRAFT_85664.3.10|m.26597",0,0,0,0,0.5,0,0
"CHOYP_BRAFLDRAFT_88223.9.22|m.34933",0,0,0,0.5,0,0,0
"CHOYP_LOC100740873.1.1|m.46472",0.5,0,0,0.5,0,0,0
"CHOYP_LOC100213744.9.19|m.37687",0,0,0,0,0,1,0.5
"CHOYP_LOC100498109.3.3|m.55841",0.5,0,0.5,0,0,0,0
"CHOYP_BRAFLDRAFT_67696.3.3|m.54584",0,1,0,0,0,0,0
"CHOYP_BRAFLDRAFT_91870.3.3|m.62762",0,0,0.5,0,0,0,0.5
"CHOYP_LOC591426.1.1|m.19354",0,0,0,0,0,0,0.5
"CHOYP_ENPEP.1.1|m.12765",0.5,0,0,0,0,0.5,0
"CHOYP_BH13620.1.1|m.41020",0.5,0,0,0,0,0,0
"CHOYP_DUOX1.1.4|m.14285",0,0,0,0,0,0,0
"CHOYP_RAC1.2.3|m.23406",0,0,0,0,0,0,0
"CHOYP_contig_030888|m.35216",0,0,0,0.5,0,0,0
"CHOYP_TRIADDRAFT_62546.2.2|m.56798",0,0,0,0,0,0,0
"CHOYP_PCX1.1.1|m.55309",0,0,0,0,0,0,0
"CHOYP_NCLIV_053520.1.1|m.8896",0.5,0,0,0,0,0,0
"CHOYP_AASI_1435.2.35|m.17918",0,0,0.5,0,0,0,0
"CHOYP_DCAF7.1.1|m.51583",0,0,0,0.5,0,0,0
"CHOYP_MED25.2.2|m.42845",0.5,1,0,0,0,0,0
"CHOYP_ACA1_060860.1.1|m.52568",0,0,0,0,0,0.5,0
"CHOYP_contig_019122|m.22406",0,0,0,0,0,0,0.5
"CHOYP_TTC28.1.1|m.51607",0,0,0,0,0,0,0
"CHOYP_PHT4.1.1|m.18841",0,0,0,0,0,0,0
"CHOYP_CTXA.1.2|m.31637",0,0,0,0.5,0,0,0.5
"CHOYP_LOC662241.1.1|m.66905",0,0,0,0,0,0,0
"CHOYP_contig_048994|m.58122",0,0,0,0,0.5,0,0
"CHOYP_PHUM_PHUM310360.1.1|m.21767",0,0,0,0,0,0,1
"CHOYP_LOC578045.4.5|m.61073",0,0.5,0,0,0,0,0
"CHOYP_CIT.1.2|m.47708",0,0,1,0,0,0,0.5
"CHOYP_AAEL_AAEL013229.2.2|m.57593",0,0,0,0,0,0,0
"CHOYP_ACSF3.1.1|m.14825",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_221294.2.2|m.52722",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_224325.1.3|m.26136",0.5,0,0,0,0,0,0.5
"CHOYP_BRAFLDRAFT_68766.4.4|m.38248",0,0,0,0.5,0,0,0
"CHOYP_BRAFLDRAFT_68867.1.1|m.4095",0,0,0.5,0,0.5,0,0
"CHOYP_CASP3.2.3|m.24896",0,0,0,0,0,0,1
"CHOYP_CELR2.3.8|m.29505",1,0,0,0,0,0,0
"CHOYP_LOC100176099.1.1|m.40368",0,0,0,0,0,0,0
"CHOYP_LOC100374741.79.83|m.63217",0,0,0,0.5,0,0,0
"CHOYP_LOC100375204.2.2|m.21491",0,0.5,0,0,0,0,0.5
"CHOYP_LOC100375324.1.1|m.45919",0,0,0,0,0,0,0.5
"CHOYP_LOC100375647.1.2|m.39652",0,0.5,0,0,0,0,0.5
"CHOYP_LOC100376136.1.1|m.4906",0,0,0,0,1,1,0
"CHOYP_LOC100378821.1.1|m.8967",0,0,0,0.5,0,0,0
"CHOYP_LOC100872674.2.2|m.28811",0,0,2,0,0,0,0
"CHOYP_LOC101065571.1.2|m.36430",1,0,0,0,0,0,0
"CHOYP_LOC101160063.1.4|m.2465",0,0,0,0,0,0,0
"CHOYP_LOC579644.1.1|m.16828",0,0,0.5,0.5,0,0,0
"CHOYP_MEGF6.40.59|m.46665",0,0,0.5,0,0,0,1
"CHOYP_PSTA_1282.1.1|m.55952",0,0,0.5,0,0,0,0.5
"CHOYP_TBA.3.6|m.29937",0,0,0,0,0,0,0
"CHOYP_TRIADDRAFT_21752.1.1|m.62548",0.5,0.5,0,0,0,0,0
"CHOYP_TRIADDRAFT_23075.1.1|m.48886",0,0,0,0,0,0,0
"CHOYP_TRMT1.1.1|m.48190",0,0,0,0,0,1,0
"CHOYP_TSSC1.1.1|m.66470",0,0,0,0,0,0,0
"CHOYP_TTHERM_00599920.1.1|m.38926",0,0,0,0.5,0,0,0
"CHOYP_ZNRD1.1.2|m.7107",0,0,0.5,0.5,0,0,0
"CHOYP_contig_004338|m.4955",0,0,1,0,0,0,0
"CHOYP_contig_004513|m.5183",0,0,0,0,0,0,1.5
"CHOYP_contig_023723|m.26983",0,0,0,0,0,0,1
"CHOYP_contig_031630|m.36105",0,0,0,0,0,0,0
"CHOYP_contig_033072|m.37776",0,0,1,0,0,0,0
"CHOYP_AGAP_AGAP000991.1.1|m.5123",1,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_285971.1.1|m.18286",0,0.5,0,0,0,0,0
"CHOYP_NAS13.1.1|m.30415",0,0,0,0,0,0,0
"CHOYP_OSBL8.1.2|m.7583",0.5,0,0,0,0,0,0
"CHOYP_BDHB.1.1|m.9128",0,0,0,0,0,0,0
"CHOYP_LOC100632370.1.1|m.25156",0,0,0,0,0,0,0
"CHOYP_LOC100636110.1.2|m.5041",0,0,0,0,0,0,0.5
"CHOYP_LOC585638.1.1|m.10100",0.5,0,0.5,0,0,0,0
"CHOYP_RMI1.1.1|m.17246",0,0,0,1,0,0,0
"CHOYP_SAM9L.1.2|m.51914",0,0,0.5,0.5,0,0,0
"CHOYP_contig_018978|m.22243",0,0,0,0,1,0.5,0
"CHOYP_ACT.13.27|m.39351",0,0,0,0,0,0,0
"CHOYP_DMOJ_GI12418.1.1|m.49398",0.5,0,0,0,0,0,0
"CHOYP_ZNF624.1.1|m.45743",0.5,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_118735.1.1|m.6990",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_247007.1.1|m.15096",0.5,0,0.5,0,0,0,0
"CHOYP_LOC100178700.1.1|m.37554",0,0,0,0,0,0,0.5
"CHOYP_DLP1.1.1|m.40279",0.5,0,0,0,0,0,0
"CHOYP_LOC100079978.1.1|m.18519",0,0,0,0.5,0.5,0,0
"CHOYP_MUG2.1.1|m.55656",0,0,1,0,0,0,0
"CHOYP_DDX58.9.9|m.62757",0,0,0,0,0,0,0
"CHOYP_AFUA_1G01020.33.50|m.43179",0.5,0,0,0,0,0,0
"CHOYP_LOC100375514.2.6|m.12927",0,0,0,0,0,0,0
"CHOYP_LOC100493179.5.15|m.32003",0.5,0,0,0,0.5,0,0
"CHOYP_CSTA.1.3|m.6422",0,0,0,0,0,0,0
"CHOYP_MEGF6.13.59|m.24300",0,0,0.5,0.5,0,0,0
"CHOYP_LOC100123667.1.1|m.22353",0.5,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_96598.1.1|m.54770",0,0.5,0,0,0,0,0.5
"CHOYP_LOC591441.1.1|m.19965",0,0,0,0,0,0,0
"CHOYP_AASI_1435.28.35|m.60443",0,0,0,0,0,0,0.5
"CHOYP_LOC100705460.1.3|m.4908",0.5,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_133135.1.1|m.18788",0,0,0,0,0,0,0
"CHOYP_LOC100369259.1.1|m.7509",0,0.5,0,0.5,0,0,0
"CHOYP_LOC100370334.1.1|m.48934",0,0.5,0,0,0,0,0
"CHOYP_XPO6.1.1|m.15288",0,0,0,0,0,0,0
"CHOYP_MARH5.1.1|m.45222",0,0,0,0,0,0,1
"CHOYP_LOC100367071.1.1|m.27695",0,0,1,0,0,0,0
"CHOYP_PKH_082300.1.1|m.29388",0,0,1,0,0,0,0.5
"CHOYP_contig_004756|m.5453",0,0,0,0,0,0,0
"CHOYP_CPIPJ_CPIJ005489.1.1|m.43655",0.5,0.5,0,0,0,0,0
"CHOYP_LOC100700757.1.1|m.23394",0,0,0,0,0,0,0.5
"CHOYP_PHUM_PHUM244880.1.2|m.691",0,0,0,0,0,0,0
"CHOYP_IPO11.1.1|m.10815",0,0,0,0,0,0,0.5
"CHOYP_SRC1.1.1|m.63625",0,0,1,0,0,0,0
"CHOYP_OX2R.3.3|m.44161",0,0.5,0.5,0,0,0,0
"CHOYP_LOC100184284.2.2|m.21644",0,0,0.5,0,0,0,0
"CHOYP_D39U1.1.1|m.29364",0,0,0,0,0,0,0
"CHOYP_DGRI_GH15333.1.2|m.45725",0,0.5,0,0,0,0.5,0.5
"CHOYP_DPSE_GA11443.1.1|m.19526",0,0,2,0,0,0,0
"CHOYP_AGSA.1.1|m.5200",0,0,0,0,0,0,0
"CHOYP_DPY19L3.1.1|m.7532",0,0,0,0,0,0,0
"CHOYP_ENO.1.2|m.7680",0,0,0,0,0,0,0
"CHOYP_FANCJ.1.1|m.17513",0,0,0,0.5,0,0,0
"CHOYP_HGFAC.1.1|m.5902",0.5,0,0,0,0.5,0,0
"CHOYP_ISCW_ISCW013556.1.1|m.26406",0,0.5,0,0.5,0,0,0
"CHOYP_LOC100120677.1.1|m.16799",0,0.5,0,0,0.5,0,0
"CHOYP_LOC100120994.1.1|m.54109",0,0,0,0,0,0,0
"CHOYP_LOC100368178.1.3|m.36490",0,0,0,0,0,0,0.5
